GENE_NAME,UniProt_ID,PDB_ID,CHAIN,RESIDUE_RANGE
LIG1,P18858,7KR3,A,262-904
LIG1,P18858,7KR4,A,262-904
LIG1,P18858,7L34,A,262-906
LIG1,P18858,7L35,A,262-906
LIG1,P18858,7QNZ,A,1-919
LIG1,P18858,7QO1,A,161-919
LIG1,P18858,7SUM,A,261-918
LIG1,P18858,7SX5,A,261-918
LIG1,P18858,7SXE,A,261-918
LIG1,P18858,8B8T,A,262-535
LIG1,P18858,8VDN,A,261-918
LIG1,P18858,8VDS,A,261-918
LIG1,P18858,8VDT,A,261-918
LIG1,P18858,8VZL,A,261-918
LIG1,P18858,8VZM,A,261-918
LIG1,P18858,9BS3,A/E,261-904
LIG1,P18858,9BS4,A/E,261-904
LIG3,P49916,1IMO,A,924-1009
LIG3,P49916,1IN1,A,924-1009
LIG3,P49916,1UW0,A,88-204
LIG3,P49916,3L2P,A,257-833
LIG3,P49916,3PC7,A/B,924-1009
LIG3,P49916,3PC8,C/D,924-1008
LIG3,P49916,3QVG,A/C,924-1008
LIG3,P49916,6WH1,B,932-1008
LIG4,P49917,1IK9,C,748-784
LIG4,P49917,2E2W,A,654-759
LIG4,P49917,3II6,X/Y,654-911
LIG4,P49917,3VNN,A,268-406
LIG4,P49917,3W1B,A,1-609
LIG4,P49917,3W1G,A,1-609
LIG4,P49917,3W5O,A/B,1-609
LIG4,P49917,4HTO,A,1-240
LIG4,P49917,4HTP,A/B,1-240
LIG4,P49917,6BKF,A,1-620
LIG4,P49917,6BKG,A,1-620
LIG4,P49917,7D9K,A,1-240
LIG4,P49917,7D9Y,A,1-240
LIG4,P49917,7LSY,X/Y,1-911
LIG4,P49917,7LT3,X/Y,1-911
LIG4,P49917,7NFC,M/P,1-911
LIG4,P49917,7NFE,J,1-911
LIG4,P49917,8BH3,I/R,1-911
LIG4,P49917,8BHV,M/P,1-911
LIG4,P49917,8BHY,I/R,1-911
LIG4,P49917,8BOT,M/P,1-911
LIG4,P49917,8EZA,X/Y,1-911
LIG4,P49917,8EZB,X/Y,1-911
LIMD2,Q9BT23,2LZU,A,33-104
LIN28B,Q6ZN17,4A4I,A/B,24-111
LIN54,Q6MZP7,5FD3,A/B,515-646
LMAN1,P49257,3A4U,A,31-285
LMAN1,P49257,3LCP,A/B,32-277
LMAN1,P49257,3WHT,A,31-269
LMAN1,P49257,3WHU,A,31-269
LMAN1,P49257,3WNX,A,31-269
LMAN1,P49257,4GKX,A/B/C/D/E/F,31-270
LMAN1,P49257,4GKY,A,31-270
LMAN1,P49257,4YGB,A/C,31-269
LMAN1,P49257,4YGC,A/C/E/G,31-269
LMAN1,P49257,4YGD,A/C/E/G,31-269
LMAN1,P49257,4YGE,A/C/E,31-269
LMAN1,P49257,8JP4,A/B/E/F,1-510
LMAN1,P49257,8JP5,A/B/E/F,1-510
LMAN1,P49257,8JP6,A/B/E/F,1-510
LMAN1,P49257,8JP7,A/B/E/F,1-510
LMAN1,P49257,8JP8,A/B/E/F,1-510
LMAN1,P49257,8JP9,A/B/E/F,1-510
LMAN1,P49257,8JPG,A/B/E/F,1-510
LNPEP,Q9UIQ6,4P8Q,A/B,155-1025
LNPEP,Q9UIQ6,4PJ6,A/B,155-1025
LNPEP,Q9UIQ6,4Z7I,A/B,155-1025
LNPEP,Q9UIQ6,5C97,A/B,155-1025
LNPEP,Q9UIQ6,5JHQ,E/F/G/H/I/J/K/L,92-107
LNPEP,Q9UIQ6,5MJ6,A/B,155-1025
LNPEP,Q9UIQ6,7ZYF,A/B,155-1025
LNPEP,Q9UIQ6,8CGP,A/B,155-1025
LNPEP,Q9UIQ6,8CGW,A/B,155-1025
LNPEP,Q9UIQ6,8P0I,A/B,155-1025
LOXL2,Q9Y4K0,5ZE3,A/B,318-774
LRP1,Q07954,1CR8,A,1059-1100
LRP1,Q07954,1D2L,A,851-893
LRP1,Q07954,1J8E,A,1011-1054
LRP1,Q07954,2FYJ,A,932-1013
LRP1,Q07954,2FYL,B,932-1013
LRP1,Q07954,2KNX,A,2770-2817
LRP1,Q07954,2KNY,A,2770-2817
LRP2,P98164,2M0P,A,1103-1148
LRP8,Q14114,3A7Q,B,42-83
LRP8,Q14114,5B4X,B/D,42-736
LRP8,Q14114,5B4Y,B,42-124
LRP8,Q14114,7UCX,B,47-65
LRRK1,Q38SD2,8E04,A,20-2015
LRRK1,Q38SD2,8E05,A/B,1-2015
LRRK1,Q38SD2,8E06,A,1-2015
LRRK1,Q38SD2,8FAC,A,1-2015
LRRK2,Q5S007,2ZEJ,A/B,1333-1516
LRRK2,Q5S007,3D6T,B,1335-1505
LRRK2,Q5S007,5MY9,P,929-941
LRRK2,Q5S007,5MYC,P,904-941
LRRK2,Q5S007,6DLO,A/B,2142-2527
LRRK2,Q5S007,6DLP,A/B,2142-2527
LRRK2,Q5S007,6OJE,A/B,1329-1520
LRRK2,Q5S007,6OJF,A/B,1329-1520
LRRK2,Q5S007,6VNO,A,1327-2527
LRRK2,Q5S007,6VP6,A/B/C,1327-2527
LRRK2,Q5S007,6VP7,A,1327-2527
LRRK2,Q5S007,6XAF,A/B,1329-1520
LRRK2,Q5S007,6XR4,A/B,1-2527
LRRK2,Q5S007,7LHT,A/B,1-2527
LRRK2,Q5S007,7LHW,A,1-2527
LRRK2,Q5S007,7LI3,A,1-2527
LRRK2,Q5S007,7LI4,A,1-2527
LRRK2,Q5S007,7THY,A,1332-1525
LRRK2,Q5S007,7THZ,A,1332-1525
LRRK2,Q5S007,8FO2,E,1-2527
LRRK2,Q5S007,8FO7,C,1327-2527
LRRK2,Q5S007,8FO8,C/E,1-2527
LRRK2,Q5S007,8FO9,A/C/E/F,1-2527
LRRK2,Q5S007,8SMC,C,1327-2527
LRRK2,Q5S007,8TXZ,A,1334-2527
LRRK2,Q5S007,8TYQ,A,1-2527
LRRK2,Q5S007,8TZB,A,1-2527
LRRK2,Q5S007,8TZC,A,1333-2527
LRRK2,Q5S007,8TZE,A,1-2527
LRRK2,Q5S007,8TZF,A,1-2527
LRRK2,Q5S007,8TZG,A,1333-2522
LRRK2,Q5S007,8TZH,A,1-2527
LRRK2,Q5S007,8U1B,A,1334-2527
LRRK2,Q5S007,8U7H,C,1327-2527
LRRK2,Q5S007,8U7L,A/B,1-2527
LRRK2,Q5S007,8U8A,B/C,1-2527
LRRK2,Q5S007,8U8B,A/B,1-2527
LRRK2,Q5S007,8VH4,A,1-2527
LRRK2,Q5S007,8VH5,A/C,1-2527
LRRK2,Q5S007,9C76,A/B,1329-1516
LRRK2,Q5S007,9CHO,A,543-2527
LTA4H,P09960,1GW6,A,2-611
LTA4H,P09960,1H19,A,2-611
LTA4H,P09960,1HS6,A,1-611
LTA4H,P09960,1SQM,A,2-611
LTA4H,P09960,2R59,A,2-611
LTA4H,P09960,2VJ8,A,1-611
LTA4H,P09960,3B7R,L,2-611
LTA4H,P09960,3B7S,A,2-611
LTA4H,P09960,3B7T,A,2-611
LTA4H,P09960,3B7U,X,2-611
LTA4H,P09960,3CHO,A,2-611
LTA4H,P09960,3CHP,A,2-611
LTA4H,P09960,3CHQ,A,2-611
LTA4H,P09960,3CHR,A,2-611
LTA4H,P09960,3CHS,A,2-611
LTA4H,P09960,3FH5,A,1-611
LTA4H,P09960,3FH7,A,1-611
LTA4H,P09960,3FH8,A,1-611
LTA4H,P09960,3FHE,A,1-611
LTA4H,P09960,3FTS,A,1-611
LTA4H,P09960,3FTU,A,1-611
LTA4H,P09960,3FTV,A,1-611
LTA4H,P09960,3FTW,A,1-611
LTA4H,P09960,3FTX,A,1-611
LTA4H,P09960,3FTY,A,1-611
LTA4H,P09960,3FTZ,A,1-611
LTA4H,P09960,3FU0,A,1-611
LTA4H,P09960,3FU3,A,1-611
LTA4H,P09960,3FU5,A,1-611
LTA4H,P09960,3FU6,A,1-611
LTA4H,P09960,3FUD,A,1-611
LTA4H,P09960,3FUE,A,1-611
LTA4H,P09960,3FUF,A,1-611
LTA4H,P09960,3FUH,A,1-611
LTA4H,P09960,3FUI,A,1-611
LTA4H,P09960,3FUJ,A,1-611
LTA4H,P09960,3FUK,A,1-611
LTA4H,P09960,3FUL,A,1-611
LTA4H,P09960,3FUM,A,1-611
LTA4H,P09960,3FUN,A,1-611
LTA4H,P09960,3U9W,A,4-611
LTA4H,P09960,4DPR,A,1-611
LTA4H,P09960,4L2L,A,1-611
LTA4H,P09960,4MKT,A,1-611
LTA4H,P09960,4MS6,A,1-611
LTA4H,P09960,4R7L,A,1-611
LTA4H,P09960,4RSY,A,1-611
LTA4H,P09960,4RVB,A,1-611
LTA4H,P09960,5AEN,A,4-611
LTA4H,P09960,5BPP,A,1-611
LTA4H,P09960,5FWQ,A,1-611
LTA4H,P09960,5N3W,A,1-611
LTA4H,P09960,5NI2,A,2-611
LTA4H,P09960,5NI4,A/B/C,2-611
LTA4H,P09960,5NI6,A,2-611
LTA4H,P09960,5NIA,A,2-611
LTA4H,P09960,5NID,A,2-611
LTA4H,P09960,5NIE,A/B/C,2-611
LTA4H,P09960,6ENB,A,2-611
LTA4H,P09960,6ENC,A,2-611
LTA4H,P09960,6END,A,2-611
LTA4H,P09960,6O5H,A/B/C,4-611
LTA4H,P09960,7AUZ,A,2-611
LTA4H,P09960,7AV0,A,2-611
LTA4H,P09960,7AV1,A,2-611
LTA4H,P09960,7AV2,A,2-611
LTA4H,P09960,7KZE,A/B/C,4-611
LTA4H,P09960,7LLQ,A/B/C,1-611
LTA4H,P09960,8AVA,A,2-611
LTA4H,P09960,8AWH,A,2-611
LTA4H,P09960,8QOW,A,2-611
LTA4H,P09960,8QPN,A,2-611
LTA4H,P09960,8QQ4,A,2-611
LTA4H,P09960,8RX3,A,2-611
LTA4H,P09960,8RX7,A,2-611
LTA4H,P09960,8RX9,A,2-611
LTA4H,P09960,8TWX,A/B/C,5-611
LTF,P02788,1B0L,A,20-710
LTF,P02788,1BKA,A,20-710
LTF,P02788,1CB6,A,20-710
LTF,P02788,1DSN,A,21-352
LTF,P02788,1EH3,A,21-352
LTF,P02788,1FCK,A,21-710
LTF,P02788,1H43,A,21-352
LTF,P02788,1H44,A,21-352
LTF,P02788,1H45,A,21-352
LTF,P02788,1HSE,A,21-353
LTF,P02788,1L5T,A/B,21-351
LTF,P02788,1LCF,A,20-710
LTF,P02788,1LCT,A,21-352
LTF,P02788,1LFG,A,20-710
LTF,P02788,1LFH,A,20-710
LTF,P02788,1LFI,A,20-710
LTF,P02788,1LGB,C,110-268
LTF,P02788,1N76,A,21-710
LTF,P02788,1SQY,A,20-710
LTF,P02788,1U62,A,39-49
LTF,P02788,1VFD,A,20-349
LTF,P02788,1VFE,A,20-352
LTF,P02788,1XV4,A,39-49
LTF,P02788,1XV7,A,39-49
LTF,P02788,1Z6V,A,21-67
LTF,P02788,1Z6W,A,21-67
LTF,P02788,2BJJ,X,21-710
LTF,P02788,2DP4,I,528-535
LTF,P02788,2GMC,A,39-49
LTF,P02788,2GMD,A,39-49
LTF,P02788,2HD4,B,528-535
LTF,P02788,2PMS,A/B,21-362
LTF,P02788,7JRD,B,21-710
LTF,P02788,7N88,B,20-710
LYAR,Q9NX58,6ZMI,CE,1-379
LYAR,Q9NX58,6ZMO,CE,1-379
LYAR,Q9NX58,6ZVH,y,308-379
MAB21L1,Q13394,5EOG,A/B/C/D/F,2-359
MAB21L1,Q13394,5EOM,A/B/C/D/E/F/G/H/I/J,2-359
MACF1,Q9UPN3,4Z6G,A,74-421
MACF1,Q9UPN3,5VE9,A/B,"7024-7108, C=7118-7191"
MACF1,Q9UPN3,5X57,A,7113-7193
MACROD1,Q9BQ69,2X47,A,91-325
MACROD1,Q9BQ69,6LH4,A/B/C/D,91-325
MACROD2,A1Z1Q3,4IQY,A/B,7-243
MACROD2,A1Z1Q3,6Y4Y,A/B/C/D,7-243
MACROD2,A1Z1Q3,6Y4Z,A/B/C/D,7-243
MACROD2,A1Z1Q3,6Y73,A/B/C/D/E/F/G/H,7-243
MAN1B1,Q9UKM7,1FMI,A,243-697
MAN1B1,Q9UKM7,1FO2,A,243-699
MAN1B1,Q9UKM7,1FO3,A,243-699
MAN1B1,Q9UKM7,1X9D,A,172-699
MAN1B1,Q9UKM7,5KIJ,A,245-696
MAN1B1,Q9UKM7,5KK7,A/B,245-699
MAP2K1,Q02750,1S9J,A,62-393
MAP2K1,Q02750,2P55,A,62-393
MAP2K1,Q02750,3DV3,A,62-382
MAP2K1,Q02750,3DY7,A,62-393
MAP2K1,Q02750,3E8N,A,62-393
MAP2K1,Q02750,3EQB,A,62-393
MAP2K1,Q02750,3EQC,A,35-393
MAP2K1,Q02750,3EQD,A,35-393
MAP2K1,Q02750,3EQF,A,35-393
MAP2K1,Q02750,3EQG,A,35-393
MAP2K1,Q02750,3EQH,A,35-393
MAP2K1,Q02750,3EQI,A,35-393
MAP2K1,Q02750,3MBL,A,62-382
MAP2K1,Q02750,3ORN,A,62-393
MAP2K1,Q02750,3OS3,A,62-393
MAP2K1,Q02750,3PP1,A,62-382
MAP2K1,Q02750,3SLS,A/B,"45-263, A/B=308-383"
MAP2K1,Q02750,3V01,A,62-393
MAP2K1,Q02750,3V04,A,62-393
MAP2K1,Q02750,3VVH,A/B/C,62-393
MAP2K1,Q02750,3W8Q,A,39-382
MAP2K1,Q02750,3WIG,A,62-393
MAP2K1,Q02750,3ZLS,A,37-383
MAP2K1,Q02750,3ZLW,A,37-383
MAP2K1,Q02750,3ZLX,A,37-383
MAP2K1,Q02750,3ZLY,A,37-383
MAP2K1,Q02750,3ZM4,A,37-383
MAP2K1,Q02750,4AN2,A,61-392
MAP2K1,Q02750,4AN3,A,61-392
MAP2K1,Q02750,4AN9,A,61-392
MAP2K1,Q02750,4ANB,A,61-392
MAP2K1,Q02750,4ARK,A,62-393
MAP2K1,Q02750,4LMN,A,62-393
MAP2K1,Q02750,4MNE,A/D/E/H,62-393
MAP2K1,Q02750,4U7Z,A,62-393
MAP2K1,Q02750,4U80,A,62-393
MAP2K1,Q02750,4U81,A,62-393
MAP2K1,Q02750,5BX0,A,37-383
MAP2K1,Q02750,5EYM,A/B,35-393
MAP2K1,Q02750,5HZE,A,37-383
MAP2K1,Q02750,5YT3,A/B/C/D,39-382
MAP2K1,Q02750,6NYB,B,1-393
MAP2K1,Q02750,6PP9,B,1-393
MAP2K1,Q02750,6Q0J,C/D,1-393
MAP2K1,Q02750,6Q0T,C,1-392
MAP2K1,Q02750,6U2G,A,2-393
MAP2K1,Q02750,6V2W,B,1-393
MAP2K1,Q02750,6X2P,D,28-44
MAP2K1,Q02750,6X2S,D,29-44
MAP2K1,Q02750,6X2X,D,29-44
MAP2K1,Q02750,7B3M,A/B,"37-263, A/B=308-383"
MAP2K1,Q02750,7B7R,A/B,"37-263, A/B=308-383"
MAP2K1,Q02750,7B94,A/B,"37-263, A/B=308-383"
MAP2K1,Q02750,7B9L,A/B,"37-263, A/B=308-383"
MAP2K1,Q02750,7F2X,A,45-392
MAP2K1,Q02750,7M0T,B,1-393
MAP2K1,Q02750,7M0U,B,1-393
MAP2K1,Q02750,7M0V,B,1-393
MAP2K1,Q02750,7M0W,B,1-393
MAP2K1,Q02750,7M0X,B,1-393
MAP2K1,Q02750,7M0Y,B,1-393
MAP2K1,Q02750,7M0Z,B,1-393
MAP2K1,Q02750,7MFD,B,1-393
MAP2K1,Q02750,7PQV,A,39-382
MAP2K1,Q02750,7UMB,C,35-393
MAP2K1,Q02750,7XLP,A,37-383
MAP2K1,Q02750,7XNC,A,37-383
MAP2K1,Q02750,8CHF,E/F,1-393
MAP2K1,Q02750,8DGS,B,1-392
MAP2K1,Q02750,8DGT,B,1-392
MAP2K1,Q02750,8YP4,A/B,33-386
MAP2K1,Q02750,9AXA,B/D,1-393
MAP2K1,Q02750,9AXC,B/D,1-393
MAP2K1,Q02750,9AXH,A/B,"37-263, A/B=308-383"
MAP2K1,Q02750,9AXM,A/C,"37-263, A/C=308-383"
MAP2K1,Q02750,9AXX,A/C,"37-263, A/C=308-383"
MAP2K1,Q02750,9AXY,B,1-393
MAP2K1,Q02750,9AY7,B,1-393
MAP2K1,Q02750,9AYA,B/D,"37-263, B/D=308-383"
MARC1,Q5VT66,6FW2,A,53-337
MARCH8,Q5T0T0,2D8S,A,70-136
MASP1,P48740,3DEM,A/B,20-297
MASP1,P48740,3GOV,A,"298-448, B=449-699"
MASP1,P48740,4AQB,A,20-363
MASP1,P48740,4DJZ,A/C,"298-448, B/D=449-699"
MASP1,P48740,4IGD,A,298-699
MASP1,P48740,4IW4,E/F,625-696
MASP1,P48740,4KKD,A/B,298-696
MASP1,P48740,7PQO,A/B/C,298-699
MASP2,O00187,1Q3X,A/B,363-686
MASP2,O00187,1SZB,A/B,16-181
MASP2,O00187,1ZJK,A,287-686
MASP2,O00187,3TVJ,A,"363-444, B=445-686"
MASP2,O00187,5JPM,G/I,"291-444, H/J=445-686"
MAT1A,Q00266,2OBV,A,16-395
MAT1A,Q00266,6SW5,A/B/C/D,1-395
MAT1A,Q00266,6SW6,A/B,1-395
MAT1A,Q00266,8SWA,A,16-395
MAT2A,P31153,2P02,A,1-395
MAT2A,P31153,4KTT,A/B/C/D,1-395
MAT2A,P31153,4KTV,A/B/C/D,1-395
MAT2A,P31153,4NDN,A/B/C/D,1-395
MAT2A,P31153,5A19,A,1-395
MAT2A,P31153,5A1G,A,1-395
MAT2A,P31153,5A1I,A,1-395
MAT2A,P31153,5UGH,A/B/C/D,1-395
MAT2A,P31153,6FAJ,A/B,1-395
MAT2A,P31153,6FBN,A/B,1-395
MAT2A,P31153,6FBO,A,1-395
MAT2A,P31153,6FBP,A/B,1-395
MAT2A,P31153,6FCB,A,1-395
MAT2A,P31153,6FCD,A,1-395
MAT2A,P31153,6FWB,A/B/C/D,1-394
MAT2A,P31153,6G6R,A,1-395
MAT2A,P31153,6P9V,A,1-395
MAT2A,P31153,6WKB,A/B,1-395
MAT2A,P31153,7BHR,A,1-395
MAT2A,P31153,7BHS,A,1-395
MAT2A,P31153,7BHT,A,1-395
MAT2A,P31153,7BHU,A,1-395
MAT2A,P31153,7BHV,A,1-395
MAT2A,P31153,7BHW,A,1-395
MAT2A,P31153,7BHX,A,1-395
MAT2A,P31153,7KCC,A,1-395
MAT2A,P31153,7KCE,A,1-395
MAT2A,P31153,7KCF,A,1-395
MAT2A,P31153,7KDA,A,1-395
MAT2A,P31153,7KDB,A,1-395
MAT2A,P31153,7L1A,A,1-395
MAT2A,P31153,7LNH,A/B,1-395
MAT2A,P31153,7RW5,A/B/C/D,1-395
MAT2A,P31153,7RW7,A,1-395
MAT2A,P31153,7RWG,A,1-395
MAT2A,P31153,7RWH,A,1-395
MAT2A,P31153,7RXV,A,1-395
MAT2A,P31153,7RXW,A,1-395
MAT2A,P31153,7RXX,A,1-395
MAT2A,P31153,8AXZ,A,1-395
MAT2A,P31153,8OOG,A,1-395
MAT2A,P31153,8P1T,AAA,2-395
MAT2A,P31153,8P1V,AAA,2-395
MAT2A,P31153,8P1W,AAA,2-395
MAT2A,P31153,8P4H,A/B/C/D,2-395
MAT2A,P31153,8QDY,A,1-395
MAT2A,P31153,8QDZ,A,1-395
MAT2A,P31153,8QE0,A,1-395
MAT2A,P31153,8QE1,A,1-395
MAT2A,P31153,8QE2,A,1-395
MAT2A,P31153,8QE3,A,1-395
MAT2A,P31153,8XAM,A/B,16-395
MAT2A,P31153,8XAR,A,1-395
MAT2A,P31153,8XB0,A,1-395
MAT2A,P31153,8XJ2,A/B/C/D,1-395
MAT2B,Q9NZL9,2YDX,A/B/C/D/E,28-334
MAT2B,Q9NZL9,2YDY,A,28-334
MAT2B,Q9NZL9,4KTT,E/F,22-334
MAT2B,Q9NZL9,4KTV,E/F,22-334
MAT2B,Q9NZL9,4NDN,E/F,22-334
MBD1,Q9UIS9,1D9N,A,1-75
MBD1,Q9UIS9,1IG4,A,1-75
MBD1,Q9UIS9,4D4W,A,167-222
MBD1,Q9UIS9,5W9Q,A/B,330-388
MBD1,Q9UIS9,6D1T,A,1-77
MBLAC1,A4D2B0,4V0H,A/B/C/D,1-266
MCCC1,Q96RQ3,2EJM,A,640-725
MCCC1,Q96RQ3,8J4Z,B/D/E/G/I/L,1-725
MCCC1,Q96RQ3,8J78,B/C/E/G/I/K,1-725
MCCC1,Q96RQ3,8J7D,A/D/F/H/I/L,1-725
MCCC1,Q96RQ3,8J99,A/C/E/F/I/K,1-725
MCCC1,Q96RQ3,8JAK,A/C/F/G/I/K,1-725
MCCC1,Q96RQ3,8JAW,A/C/E/F/H/K,1-725
MCCC1,Q96RQ3,8JXL,C/E/F/H/J/L,1-725
MCCC1,Q96RQ3,8JXM,B/F/G/I/L/M,1-725
MCCC1,Q96RQ3,8JXN,C/E/F/H/J/L,1-725
MCCC1,Q96RQ3,8K2V,A/B/C/D/E/F,1-725
MCCC1,Q96RQ3,8XL6,A/C/E/G/I/K,1-725
MCCC1,Q96RQ3,8XL7,A/C/E/G/I/K,1-725
MCCC1,Q96RQ3,8XL8,A/C/E/G/I/K,1-725
MCFD2,Q8NI22,2VRG,A,27-146
MCFD2,Q8NI22,3A4U,B,27-146
MCFD2,Q8NI22,3LCP,C/D,58-146
MCFD2,Q8NI22,3WHT,B,67-146
MCFD2,Q8NI22,3WHU,B,67-146
MCFD2,Q8NI22,3WNX,B,67-146
MCFD2,Q8NI22,4YGB,B/D,67-146
MCFD2,Q8NI22,4YGC,B/D/F/H,67-146
MCFD2,Q8NI22,4YGD,B/D/F/H,67-146
MCFD2,Q8NI22,4YGE,B/D/F,27-146
MCFD2,Q8NI22,8JP4,C/D/G/H,27-146
MCFD2,Q8NI22,8JP5,C/D/G/H,27-146
MCFD2,Q8NI22,8JP6,C/D/G/H,27-146
MCFD2,Q8NI22,8JP7,C/D/G/H,27-146
MCFD2,Q8NI22,8JP8,C/D/G/H,27-146
MCFD2,Q8NI22,8JP9,C/D/G/H,27-146
MCFD2,Q8NI22,8JPG,C/D/G/H,27-146
MCM3,P25205,6XTX,3,1-808
MCM3,P25205,6XTY,3,1-808
MCM3,P25205,7PFO,3,1-808
MCM3,P25205,7PLO,3,1-808
MCM3,P25205,7W1Y,3/B,1-808
MCM3,P25205,7W68,B,1-808
MCM3,P25205,8B9D,3,1-808
MCM3,P25205,8RWV,3,1-808
MCM3,P25205,8S09,3/B,1-808
MCM3,P25205,8S0A,3,1-808
MCM3,P25205,8S0B,3,1-808
MCM3,P25205,8S0D,3,1-808
MCM3,P25205,8S0E,3,1-808
MCM3,P25205,8S0F,3,1-808
MCM3,P25205,8W0E,3,2-808
MCM3,P25205,8W0F,3/B,2-808
MCM3,P25205,8W0G,3/B,2-808
MCM3,P25205,8W0I,3,2-808
MCM3,P25205,9CAQ,3/B,1-808
MCM4,P33991,6XTX,4,1-863
MCM4,P33991,6XTY,4,1-863
MCM4,P33991,7PFO,4,1-863
MCM4,P33991,7PLO,4,1-863
MCM4,P33991,7W1Y,4/C,1-863
MCM4,P33991,7W68,C,1-863
MCM4,P33991,8B9D,4,1-863
MCM4,P33991,8RWV,4,1-863
MCM4,P33991,8S09,4/C,1-863
MCM4,P33991,8S0A,4,1-863
MCM4,P33991,8S0B,4,1-863
MCM4,P33991,8S0D,4,1-863
MCM4,P33991,8S0E,4,1-863
MCM4,P33991,8S0F,4,1-863
MCM4,P33991,8W0E,4,1-863
MCM4,P33991,8W0F,4/C,1-863
MCM4,P33991,8W0G,4/C,1-863
MCM4,P33991,8W0I,4,1-863
MCM4,P33991,9CAQ,4/C,1-863
MCM6,Q14566,2KLQ,A,708-821
MCM6,Q14566,2LE8,A,708-821
MCM6,Q14566,6XTX,6,1-821
MCM6,Q14566,6XTY,6,1-821
MCM6,Q14566,7PFO,6,1-821
MCM6,Q14566,7PLO,6,1-821
MCM6,Q14566,7W1Y,6/E,1-821
MCM6,Q14566,7W68,E,1-821
MCM6,Q14566,8B9D,6,1-821
MCM6,Q14566,8RWV,6,1-821
MCM6,Q14566,8S09,6/E,1-821
MCM6,Q14566,8S0A,6,1-821
MCM6,Q14566,8S0B,6,1-821
MCM6,Q14566,8S0D,6,1-821
MCM6,Q14566,8S0E,6,1-821
MCM6,Q14566,8S0F,6,1-821
MCM6,Q14566,8W0E,6,1-821
MCM6,Q14566,8W0F,6/E,1-821
MCM6,Q14566,8W0G,6/E,1-821
MCM6,Q14566,8W0I,6,1-821
MCM6,Q14566,9CAQ,6/E,1-821
MCM7,P33993,6XTX,7,1-719
MCM7,P33993,6XTY,7,1-719
MCM7,P33993,7PFO,7,1-719
MCM7,P33993,7PLO,7,1-719
MCM7,P33993,7W1Y,7/F,1-719
MCM7,P33993,7W68,F,1-719
MCM7,P33993,8B9D,7,1-719
MCM7,P33993,8RWV,7,1-719
MCM7,P33993,8S09,7/F,1-719
MCM7,P33993,8S0A,7,1-719
MCM7,P33993,8S0B,7,1-719
MCM7,P33993,8S0D,7,1-719
MCM7,P33993,8S0E,7,1-719
MCM7,P33993,8S0F,7,1-719
MCM7,P33993,8W0E,7,1-719
MCM7,P33993,8W0F,7/F,1-719
MCM7,P33993,8W0G,7/F,1-719
MCM7,P33993,8W0I,7,1-719
MCM7,P33993,9CAQ,7/F,1-719
MCTP2,Q6DN12,2EP6,A,504-629
MDH1,P40925,7RM9,A/B,1-334
MDH1,P40925,7RRL,A/B,1-334
MDH2,P40926,2DFD,A/B/C/D,20-338
MDH2,P40926,4WLE,A/B/C/D,20-338
MDH2,P40926,4WLF,A/B/C/D,20-338
MDH2,P40926,4WLN,A/B/C/D,20-338
MDH2,P40926,4WLO,A/B/C/D,20-338
MDH2,P40926,4WLU,A/B/C/D,20-338
MDH2,P40926,4WLV,A/B/C/D,20-338
MDP1,P54098,3IKM,A/D,70-1239
MDP1,P54098,4ZTU,A,30-1239
MDP1,P54098,4ZTZ,A,30-1239
MDP1,P54098,5C51,A,25-1239
MDP1,P54098,5C52,A,25-1239
MDP1,P54098,5C53,A,25-1239
MDP1,P54098,8D33,A,1-1239
MDP1,P54098,8D37,A,1-1239
MDP1,P54098,8D3R,A,1-1239
MDP1,P54098,8D42,A,1-1239
MDP1,P54098,8G5I,A,1-1239
MDP1,P54098,8G5J,A,1-1239
MDP1,P54098,8G5K,A,1-1239
MDP1,P54098,8G5L,A,1-1239
MDP1,P54098,8G5M,A,1-1239
MDP1,P54098,8G5N,A,1-1239
MDP1,P54098,8G5O,A,1-1239
MDP1,P54098,8G5P,A,1-1239
MDP1,P54098,8T7E,A,1-1239
MDP1,P54098,8UDK,A,1-1239
MDP1,P54098,8UDL,A,1-1239
MDP1,P54098,8V54,A,26-1239
MDP1,P54098,8V55,A,26-1239
MDP1,P54098,8V5D,A,26-1239
MDP1,P54098,8V5R,A,26-1239
ME1,P48163,2AW5,A/B/C,13-564
ME1,P48163,3WJA,A/B,1-572
ME1,P48163,7X11,A/B/C/D,1-572
ME1,P48163,7X12,A/B/C/D,1-572
ME2,P23368,1DO8,A/B/C/D,21-584
ME2,P23368,1EFK,A/B/C/D,1-584
ME2,P23368,1EFL,A/B/C/D,1-584
ME2,P23368,1GZ3,A/B/C/D,20-573
ME2,P23368,1GZ4,A/B/C/D,23-573
ME2,P23368,1PJ2,A/B/C/D,21-584
ME2,P23368,1PJ3,A/B/C/D,21-584
ME2,P23368,1PJ4,A/B/C/D,21-584
ME2,P23368,1PJL,A/B/C/D/E/F/G/H,1-584
ME2,P23368,1QR6,A/B,1-584
ME2,P23368,7BSJ,A/B,19-584
ME2,P23368,7BSK,A/B,19-584
ME2,P23368,7BSL,A/B,19-584
ME2,P23368,7XDE,A/B/C/D,1-584
ME2,P23368,7XDF,A/B/C/D,1-584
ME2,P23368,7XDG,A/B/C/D,1-584
ME2,P23368,9AYI,A/B/C/D,19-584
